ECO,Opening,black,draw,white,Total,White_Win_%,Black_Win_%,Draw_%,WinRate_Variance,WinRate_StdDev
B27,Sicilian Defense: Polish Gambit,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
B27,Sicilian Defense: Quinteros Variation,1,0,1,2,50.0,50.0,0.0,0.0,0.0
B28,Sicilian Defense: O'Kelly Variation,29,10,9,48,18.75,60.416666666666664,20.833333333333336,434.0277777777777,20.833333333333332
B28,"Sicilian Defense: O'Kelly Variation, Aronin System",4,4,6,14,42.857142857142854,28.57142857142857,28.57142857142857,51.0204081632653,7.142857142857142
B28,"Sicilian Defense: O'Kelly Variation, Kieseritzky System",10,4,8,22,36.36363636363637,45.45454545454545,18.181818181818183,20.66115702479337,4.545454545454543
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind",65,49,94,208,45.19230769230769,31.25,23.557692307692307,48.59698594674557,6.971153846153847
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line",49,36,59,144,40.97222222222222,34.02777777777778,25.0,12.056327160493822,3.4722222222222214
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line",21,11,24,56,42.857142857142854,37.5,19.642857142857142,7.174744897959176,2.678571428571427
B28,"Sicilian Defense: O'Kelly Variation, Normal System",246,82,106,434,24.42396313364055,56.68202764976959,18.89400921658986,260.1456815816858,16.129032258064516
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit",3,0,1,4,25.0,75.0,0.0,625.0,25.0
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line",1,3,1,5,20.0,20.0,60.0,0.0,0.0
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line",39,13,19,71,26.76056338028169,54.929577464788736,18.30985915492958,198.3733386232891,14.084507042253524
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",9,2,4,15,26.666666666666668,60.0,13.333333333333334,277.77777777777777,16.666666666666668
B28,"Sicilian Defense: O'Kelly Variation, Quiet System",11,9,13,33,39.39393939393939,33.33333333333333,27.27272727272727,9.182736455463733,3.030303030303031
B28,"Sicilian Defense: O'Kelly Variation, Réti System",40,39,57,136,41.911764705882355,29.411764705882355,28.676470588235293,39.0625,6.25
B28,"Sicilian Defense: O'Kelly Variation, Venice System",183,153,214,550,38.90909090909091,33.27272727272727,27.81818181818182,7.94214876033057,2.8181818181818166
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line",23,11,27,61,44.26229508196721,37.704918032786885,18.0327868852459,10.749798441279214,3.2786885245901622
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line",3,6,11,20,55.00000000000001,15.0,30.0,400.0000000000001,20.000000000000004
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line",5,0,5,10,50.0,50.0,0.0,0.0,0.0
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line",9,3,15,27,55.55555555555556,33.33333333333333,11.11111111111111,123.45679012345686,11.111111111111114
B28,"Sicilian Defense: O'Kelly Variation, Wing Gambit",5,1,3,9,33.33333333333333,55.55555555555556,11.11111111111111,123.45679012345686,11.111111111111114
B28,"Sicilian Defense: O'Kelly Variation, Yerevan System",86,29,82,197,41.62436548223351,43.65482233502538,14.720812182741117,1.0306887577623682,1.015228426395936
B29,Sicilian Defense: Nimzowitsch Variation,13,6,13,32,40.625,40.625,18.75,0.0,0.0
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",75,86,86,247,34.81781376518219,30.364372469635626,34.81781376518219,4.958284843219858,2.2267206477732806
B29,"Sicilian Defense: Nimzowitsch Variation, Closed Variation",88,86,77,251,30.677290836653388,35.0597609561753,34.26294820717131,4.801511087125608,2.191235059760958
B29,"Sicilian Defense: Nimzowitsch Variation, Exchange Variation",35,24,47,106,44.339622641509436,33.0188679245283,22.641509433962266,32.03987184051265,5.6603773584905674
B29,"Sicilian Defense: Nimzowitsch Variation, Main Line",24,34,37,95,38.94736842105263,25.263157894736842,35.78947368421053,46.81440443213295,6.842105263157894
B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line",4,3,8,15,53.333333333333336,26.666666666666668,20.0,177.77777777777777,13.333333333333334
B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, with Nf6",21,19,38,78,48.717948717948715,26.923076923076923,24.358974358974358,118.75410913872449,10.897435897435896
B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, with d6",46,91,120,257,46.69260700389105,17.898832684824903,35.40856031128405,207.27035988432826,14.396887159533073
B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1553,1440,2103,5096,41.26766091051805,30.474882260596548,28.257456828885402,29.121017746550365,5.396389324960753
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Brooklyn Retreat Defense",0,0,2,2,100.0,0.0,0.0,2500.0,50.0
B30,Sicilian Defense: Old Sicilian,1291,684,1100,3075,35.77235772357724,41.983739837398375,22.243902439024392,9.645316940974286,3.105691056910569
B30,Sicilian Defense: Portsmouth Gambit,48,24,77,149,51.67785234899329,32.21476510067114,16.10738255033557,94.7029413089501,9.731543624161077
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",1055,1088,1768,3911,45.20582971107134,26.97519815903861,27.818972129890053,83.08898169649282,9.115315776016365
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit",50,54,106,210,50.476190476190474,23.809523809523807,25.71428571428571,177.77777777777777,13.333333333333334
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit",8,7,2,17,11.76470588235294,47.05882352941176,41.17647058823529,311.4186851211073,17.647058823529413
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack",2,0,7,9,77.77777777777779,22.22222222222222,0.0,771.6049382716052,27.777777777777782
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation",13,20,26,59,44.06779661016949,22.033898305084744,33.89830508474576,121.37316862970408,11.016949152542372
B32,Sicilian Defense: Accelerated Dragon,145,55,91,291,31.27147766323024,49.828178694158076,18.900343642611684,86.08778828780956,9.278350515463918
B32,Sicilian Defense: Flohr Variation,12,5,13,30,43.333333333333336,40.0,16.666666666666664,2.7777777777777817,1.6666666666666679
B32,Sicilian Defense: Franco-Sicilian Variation,3,4,25,32,78.125,9.375,12.5,1181.640625,34.375
B32,Sicilian Defense: Godiva Variation,283,133,184,600,30.666666666666664,47.16666666666667,22.166666666666668,68.06250000000006,8.250000000000004
B32,Sicilian Defense: Kalashnikov Variation,703,537,719,1959,36.70239918325676,35.88565594691169,27.411944869831544,0.16676737852885415,0.4083716181725343
B32,Sicilian Defense: Löwenthal Variation,226,165,236,627,37.63955342902711,36.04465709728867,26.31578947368421,0.6359235772481828,0.7974481658692198
B32,Sicilian Defense: Nimzo-American Variation,4,7,7,18,38.88888888888889,22.22222222222222,38.88888888888889,69.44444444444449,8.333333333333336
B32,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line",72,62,69,203,33.99014778325123,35.467980295566505,30.541871921182267,0.5459972336140186,0.738916256157637
B32,Sicilian Defense: Open,63,67,141,271,52.02952029520295,23.247232472324722,24.723247232472325,207.10502307975108,14.391143911439114
B33,"Sicilian Defense: Four Knights Variation, Cobra Variation",232,156,192,580,33.10344827586207,40.0,26.89655172413793,11.89060642092746,3.4482758620689644
B33,Sicilian Defense: Lasker-Pelikan Variation,372,314,518,1204,43.02325581395349,30.89700996677741,26.079734219269103,36.76145958653878,6.06312292358804
B33,"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation",45,31,33,109,30.275229357798167,41.284403669724774,28.440366972477065,30.30047975759617,5.5045871559633035
B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation",43,24,12,79,15.18987341772152,54.43037974683544,30.37974683544304,384.9543342413074,19.62025316455696
B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation",96,26,34,156,21.794871794871796,61.53846153846154,16.666666666666664,394.888231426693,19.871794871794872
B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",84,28,39,151,25.82781456953642,55.62913907284768,18.543046357615893,222.02973553791497,14.900662251655628
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",166,149,218,533,40.90056285178236,31.144465290806757,27.954971857410882,23.795359904818532,4.878048780487802
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",597,703,657,1957,33.571793561573834,30.505876341338784,35.92233009708738,2.3499621003334545,1.5329586101175252
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",74,88,103,265,38.86792452830189,27.92452830188679,33.20754716981132,29.939480242079064,5.47169811320755
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice",8,6,8,22,36.36363636363637,36.36363636363637,27.27272727272727,0.0,0.0
B33,Sicilian Defense: Open,167,85,132,384,34.375,43.48958333333333,22.135416666666664,20.76890733506942,4.557291666666664
B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation",59,15,49,123,39.83739837398374,47.96747967479675,12.195121951219512,16.52455548945734,4.065040650406505
B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",439,240,416,1095,37.990867579908674,40.09132420091324,21.91780821917808,1.102979504180482,1.050228310502284
B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",506,414,536,1456,36.81318681318682,34.75274725274725,28.434065934065934,1.0613527955561013,1.0302197802197846
B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",65,25,59,149,39.59731543624161,43.624161073825505,16.778523489932887,4.0538714472321145,2.0134228187919483
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",255,373,394,1022,38.551859099804304,24.951076320939332,36.49706457925636,46.24532304946749,6.800391389432486
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",112,170,216,498,43.373493975903614,22.48995983935743,34.13654618473896,109.03049950807245,10.441767068273093
B37,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",22,28,50,100,50.0,22.0,28.000000000000004,196.0,14.0
B37,"Sicilian Defense: Accelerated Dragon, Simagin Variation",1,0,2,3,66.66666666666666,33.33333333333333,0.0,277.7777777777777,16.666666666666664
B38,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",424,473,828,1725,48.0,24.579710144927535,27.420289855072465,137.12749422390254,11.710144927536232
B39,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",67,85,138,290,47.58620689655172,23.103448275862068,29.310344827586203,149.85136741973838,12.241379310344827
B40,"Sicilian Defense: Alapin Variation, Sherzer Variation",6,3,16,25,64.0,24.0,12.0,400.0,20.0
B40,"Sicilian Defense: Delayed Alapin Variation, with e6",719,596,831,2146,38.723205964585276,33.50419384902143,27.77260018639329,6.809521865600543,2.609506057781921
B40,Sicilian Defense: Drazic Variation,9,1,7,17,41.17647058823529,52.94117647058824,5.88235294117647,34.60207612456752,5.882352941176475
B40,Sicilian Defense: Four Knights Variation,693,671,811,2175,37.287356321839084,31.862068965517242,30.85057471264368,7.3584357246664105,2.712643678160921
B40,"Sicilian Defense: Four Knights Variation, Exchange Variation",373,381,448,1202,37.2712146422629,31.03161397670549,31.697171381031612,9.733154116406112,3.119800332778704
B40,Sicilian Defense: French Variation,1239,858,1217,3314,36.722993361496684,37.386843693421845,25.890162945081475,0.11017431579928667,0.3319251659625806
B40,"Sicilian Defense: French Variation, Normal",220,142,189,551,34.30127041742287,39.92740471869328,25.771324863883848,7.913346793982876,2.813067150635206
B40,"Sicilian Defense: French Variation, Open",61,27,59,147,40.136054421768705,41.49659863945578,18.367346938775512,0.4627701420704359,0.6802721088435391
B40,"Sicilian Defense: French Variation, Westerinen Attack",279,275,369,923,39.978331527627304,30.227518959913326,29.794149512459374,23.76958643267222,4.875406283856989
B40,Sicilian Defense: Gaw-Paw Variation,4,4,3,11,27.27272727272727,36.36363636363637,36.36363636363637,20.661157024793418,4.5454545454545485
B40,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",29,19,42,90,46.666666666666664,32.22222222222222,21.11111111111111,52.16049382716048,7.222222222222221
B40,Sicilian Defense: Kramnik Variation,227,150,192,569,33.74340949033392,39.894551845342704,26.36203866432337,9.459138067895761,3.0755711775043935
B40,Sicilian Defense: Kveinis Variation,32,21,34,87,39.08045977011494,36.7816091954023,24.137931034482758,1.3211784912141649,1.1494252873563227
B40,Sicilian Defense: Marshall Counterattack,17,7,26,50,52.0,34.0,14.000000000000002,81.0,9.0
B40,Sicilian Defense: Paulsen-Basman Defense,50,28,48,126,38.095238095238095,39.682539682539684,22.22222222222222,0.6298815822625359,0.7936507936507944
B40,Sicilian Defense: Pin Variation,34,14,31,79,39.24050632911392,43.037974683544306,17.72151898734177,3.6051914757250554,1.8987341772151929
B40,"Sicilian Defense: Pin Variation, Jaffe Variation",2,2,2,6,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
B40,"Sicilian Defense: Pin Variation, Koch Variation",36,21,24,81,29.629629629629626,44.44444444444444,25.925925925925924,54.86968449931415,7.407407407407408
B40,Sicilian Defense: Smith-Morra Gambit Deferred,22,7,9,38,23.684210526315788,57.89473684210527,18.421052631578945,292.5900277008311,17.10526315789474
B40,Sicilian Defense: Wing Gambit Deferred,28,11,18,57,31.57894736842105,49.122807017543856,19.298245614035086,76.94675284702984,8.771929824561402
B41,Sicilian Defense: Kan Variation,229,127,196,552,35.507246376811594,41.48550724637681,23.007246376811594,8.934900756143671,2.9891304347826093
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation",19,8,19,46,41.30434782608695,41.30434782608695,17.391304347826086,0.0,0.0
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Hedgehog Variation",1,0,3,4,75.0,25.0,0.0,625.0,25.0
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",515,397,587,1499,39.159439626417615,34.356237491661105,26.48432288192128,5.7676876868323745,2.4016010673782553
B42,"Sicilian Defense: Kan Variation, Gipslis Variation",6,3,10,19,52.63157894736842,31.57894736842105,15.789473684210526,110.80332409972297,10.526315789473683
B42,"Sicilian Defense: Kan Variation, Modern Variation",318,276,524,1118,46.86940966010734,28.44364937388193,24.686940966010734,84.87716053136036,9.212880143112704
B42,"Sicilian Defense: Kan Variation, Polugaevsky Variation",259,217,319,795,40.125786163522015,32.57861635220126,27.29559748427673,14.239943040227846,3.7735849056603783
B42,"Sicilian Defense: Kan Variation, Swiss Cheese Variation",26,17,43,86,50.0,30.23255813953488,19.767441860465116,97.68793942671718,9.88372093023256
B43,"Sicilian Defense: Kan Variation, Knight Variation",586,290,452,1328,34.036144578313255,44.126506024096386,21.837349397590362,25.45384852663666,5.0451807228915655
B43,"Sicilian Defense: Kan Variation, Wing Attack",279,139,155,573,27.05061082024433,48.69109947643979,24.25828970331588,117.07768731973108,10.82024432809773
B43,"Sicilian Defense: Kan Variation, Wing Attack, Spraggett Attack",13,10,15,38,39.473684210526315,34.21052631578947,26.31578947368421,6.925207756232688,2.6315789473684212
B44,Sicilian Defense: Taimanov Variation,370,242,284,896,31.69642857142857,41.294642857142854,27.00892857142857,23.031429368622444,4.799107142857142
B44,"Sicilian Defense: Taimanov Variation, Gary Gambit",2,1,0,3,0.0,66.66666666666666,33.33333333333333,1111.1111111111109,33.33333333333333
B44,"Sicilian Defense: Taimanov Variation, Modern Line",14,13,9,36,25.0,38.88888888888889,36.11111111111111,48.22530864197534,6.944444444444446
B44,"Sicilian Defense: Taimanov Variation, Szén Variation",98,66,78,242,32.231404958677686,40.49586776859504,27.27272727272727,17.075336384126764,4.132231404958677
B45,"Sicilian Defense: Taimanov Variation, American Attack",22,5,15,42,35.714285714285715,52.38095238095239,11.904761904761903,69.44444444444449,8.333333333333336
B45,"Sicilian Defense: Taimanov Variation, Normal Variation",111,83,144,338,42.60355029585799,32.84023668639053,24.556213017751478,23.83057315920313,4.88165680473373
B46,Sicilian Defense: Taimanov Variation,320,239,304,863,35.22595596755504,37.07995365005794,27.69409038238702,0.8593268516815311,0.92699884125145
B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",605,565,705,1875,37.6,32.266666666666666,30.133333333333333,7.111111111111118,2.666666666666668
B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, Ponomariov Gambit",13,2,9,24,37.5,54.166666666666664,8.333333333333332,69.44444444444443,8.333333333333332
B48,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",718,573,872,2163,40.314378178455854,33.194637078132224,26.49098474341193,12.672678333909381,3.559870550161815
B49,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",138,69,85,292,29.10958904109589,47.26027397260274,23.63013698630137,82.36184087070745,9.075342465753424
B50,Sicilian Defense,81,40,138,259,53.28185328185329,31.27413127413127,15.444015444015443,121.084956992293,11.003861003861008
B50,"Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Double Gambit",13,8,17,38,44.73684210526316,34.21052631578947,21.052631578947366,27.700831024930753,5.2631578947368425
B50,"Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Gambit",3,2,4,9,44.44444444444444,33.33333333333333,22.22222222222222,30.864197530864214,5.555555555555557
B50,"Sicilian Defense: Delayed Alapin Variation, with d6",719,429,726,1874,38.740661686232656,38.36712913553895,22.89220917822839,0.034881641606935965,0.18676627534685153
B50,Sicilian Defense: Kopec System,11,3,12,26,46.15384615384615,42.30769230769231,11.538461538461538,3.6982248520710073,1.9230769230769234
